Booking_ID,Hotel_Name,Booking_Date,Check_In_Date,Check_Out_Date,Customer_Nationality,Booking_Platform,Room_Type_Booked,Number_of_Adults,Number_of_Children,Number_of_Nights,Total_Guests,Room_Price_Per_Night,Total_Price,Meal_Plan,Cancellation_Policy,Lead_Time,Previous_Cancellations,Previous_Bookings_Not_Canceled,Special_Requests,Payment_Method,Is_Repeated_Guest,Deposit_Type,Average_Daily_Rate,Is_Weekend_Stay,Required_Car_Parking_Spaces,Total_Special_Requests,Customer_Rating,Cancellation_Status
BK001913,Modern Stays,2024-02-10,2024-09-22,2024-09-30,Japan,Travel Agency,Single Room,1,3,8,4,230.4,1843.2,Bed & Breakfast,Strict,225,2,4,"Early Check-in, Airport Pickup",Bank Transfer,0,Partial,230.4,1,0,2,,0
BK001914,Business Suites,2024-12-05,2025-01-07,2025-01-15,China,Phone Booking,Family Room,4,0,8,4,156.6,1252.8,Half Board,Moderate,33,5,9,None,Debit Card,1,Full,156.6,0,2,0,9.0,0
BK001915,Spa & Wellness Resort,2024-08-16,2025-03-21,2025-03-31,Japan,Trivago,Suite,1,2,10,3,482.0,4820.0,Full Board,Moderate,217,3,1,"Baby Cot, High Floor",Debit Card,1,No Deposit,482.0,1,0,2,9.0,0
BK001916,Mountain View Lodge,2023-10-02,2023-12-08,2023-12-12,South Korea,Trivago,Family Room,4,1,4,5,622.8,2491.2,Bed & Breakfast,Moderate,67,4,1,Extra Bed,Corporate Billing,1,No Deposit,622.8,1,0,1,6.0,0
BK001917,Boutique Hotel Central,2024-06-11,2024-07-06,2024-07-18,China,Trivago,Family Room,2,1,12,3,255.6,3067.2,Room Only,Flexible,25,0,2,Airport Pickup,Credit Card,0,No Deposit,255.6,1,2,1,,1
BK001918,Luxury Palace,2024-01-24,2024-03-22,2024-03-23,Mexico,Booking.com,Single Room,4,3,1,7,127.8,127.8,Room Only,Flexible,58,2,3,"Connecting Rooms, Baby Cot",Credit Card,1,No Deposit,127.8,1,2,2,7.0,0
BK001919,Heritage Hotel,2023-09-07,2024-07-31,2024-08-02,China,Trivago,Standard,4,2,2,6,295.0,590.0,All Inclusive,Moderate,328,1,5,"Connecting Rooms, Baby Cot",Cash on Arrival,1,Partial,295.0,0,0,2,4.0,0
BK001920,Grand Plaza Hotel,2024-04-13,2024-11-05,2024-11-08,USA,Corporate Account,Executive Suite,3,3,3,6,760.0,2280.0,Room Only,Strict,206,0,0,"Connecting Rooms, High Floor, Late Checkout",Bank Transfer,1,No Deposit,760.0,0,0,3,9.0,0
BK001921,Airport Hotel,2023-03-30,2024-03-26,2024-03-28,India,Direct Booking,Executive Suite,1,3,2,4,892.5,1785.0,Half Board,Flexible,362,3,9,"Baby Cot, None",Cash on Arrival,0,No Deposit,892.5,0,2,2,,0
BK001922,Luxury Palace,2024-03-05,2024-12-10,2024-12-14,Germany,Trivago,Suite,4,3,4,7,322.0,1288.0,Full Board,Non-refundable,280,0,8,Connecting Rooms,Cash on Arrival,0,Full,322.0,0,2,1,,0
BK001923,Budget Stay Inn,2024-09-21,2024-10-28,2024-11-03,USA,Corporate Account,Studio,4,1,6,5,344.5,2067.0,Full Board,Flexible,37,4,7,"None, High Floor, Early Check-in",Debit Card,0,No Deposit,344.5,0,0,3,,1
BK001924,Modern Stays,2024-01-03,2024-08-22,2024-09-05,Brazil,Trivago,Studio,2,3,14,5,113.1,1583.4,Half Board,Flexible,232,4,0,"Airport Pickup, None",Bank Transfer,1,No Deposit,113.1,0,1,2,4.0,1
BK001925,Budget Stay Inn,2023-10-25,2024-10-20,2024-10-22,Brazil,Agoda,Double Room,3,3,2,6,426.8,853.6,Bed & Breakfast,Flexible,361,0,8,Early Check-in,Credit Card,1,Full,426.8,1,1,1,5.0,1
BK001926,Budget Stay Inn,2023-12-09,2024-08-27,2024-09-06,UK,Kayak,Standard,3,2,10,5,216.0,2160.0,Bed & Breakfast,Flexible,262,4,5,"High Floor, Late Checkout",Credit Card,1,No Deposit,216.0,0,2,2,10.0,1
BK001927,Business Suites,2024-05-23,2024-05-23,2024-06-04,China,Booking.com,Standard,1,3,12,4,192.0,2304.0,Half Board,Non-refundable,0,2,0,"Airport Pickup, Extra Bed, Connecting Rooms",PayPal,1,Full,192.0,0,2,3,9.0,0
BK001928,Modern Stays,2023-10-14,2023-10-16,2023-10-17,UK,Kayak,Single Room,2,1,1,3,388.8,388.8,Half Board,Non-refundable,2,1,1,Connecting Rooms,Credit Card,1,Full,388.8,0,2,1,8.0,1
BK001929,Seaside Resort,2023-03-02,2023-08-28,2023-09-06,Brazil,Booking.com,Deluxe,1,2,9,3,120.0,1080.0,All Inclusive,Moderate,179,3,1,None,PayPal,0,No Deposit,120.0,0,2,0,,0
BK001930,Modern Stays,2024-01-07,2024-05-02,2024-05-16,South Korea,Kayak,Standard,2,1,14,3,102.0,1428.0,Room Only,Non-refundable,116,0,6,"None, Baby Cot",Bank Transfer,1,Full,102.0,0,2,2,9.0,0
BK001931,Airport Hotel,2024-07-29,2025-07-28,2025-08-03,India,Travel Agency,Family Room,2,3,6,5,523.8,3142.8,All Inclusive,Moderate,364,3,5,Early Check-in,PayPal,1,Partial,523.8,0,1,1,4.0,0
BK001932,Modern Stays,2024-06-11,2024-08-22,2024-08-30,Australia,Travel Agency,Single Room,1,1,8,2,426.6,3412.8,Room Only,Flexible,72,2,5,None,Debit Card,1,Partial,426.6,0,2,0,6.0,0
BK001933,Seaside Resort,2024-04-24,2024-09-22,2024-09-26,Mexico,Corporate Account,Double Room,3,1,4,4,277.2,1108.8,Bed & Breakfast,Non-refundable,151,4,0,"Early Check-in, Baby Cot, Late Checkout",Credit Card,1,Full,277.2,1,2,3,7.0,0
BK001934,Boutique Hotel Central,2024-05-30,2024-09-06,2024-09-15,Germany,Agoda,Presidential Suite,2,3,9,5,1708.0,15372.0,Half Board,Non-refundable,99,1,8,None,PayPal,1,No Deposit,1708.0,1,1,0,3.0,0
BK001935,Budget Stay Inn,2024-09-26,2025-03-16,2025-03-22,UK,Corporate Account,Twin Room,2,1,6,3,442.8,2656.8,Bed & Breakfast,Flexible,171,4,0,"High Floor, None",Credit Card,1,No Deposit,442.8,1,1,2,4.0,0
BK001936,Seaside Resort,2023-03-27,2023-05-17,2023-05-25,UAE,Trivago,Twin Room,1,0,8,1,182.4,1459.2,Half Board,Strict,51,5,7,"None, High Floor, Connecting Rooms",Debit Card,0,No Deposit,182.4,0,1,3,,0
BK001937,Business Suites,2023-08-28,2024-02-05,2024-02-19,Mexico,Travel Agency,Deluxe,2,0,14,2,183.0,2562.0,Bed & Breakfast,Moderate,161,3,5,"None, Baby Cot",Debit Card,1,Partial,183.0,0,2,2,4.0,0
BK001938,Business Suites,2023-08-08,2023-11-09,2023-11-15,UAE,Phone Booking,Executive Suite,4,2,6,6,240.0,1440.0,Full Board,Strict,93,0,7,None,Bank Transfer,0,Partial,240.0,0,1,0,,0
BK001939,Grand Plaza Hotel,2023-12-29,2024-12-25,2025-01-06,China,Corporate Account,Standard,2,0,12,2,104.0,1248.0,Room Only,Non-refundable,362,2,10,Early Check-in,Corporate Billing,0,Partial,104.0,0,2,1,,1
BK001940,Airport Hotel,2023-12-23,2024-02-25,2024-02-26,Mexico,Direct Booking,Twin Room,1,2,1,3,134.4,134.4,Room Only,Strict,64,5,9,None,Debit Card,1,Partial,134.4,1,2,0,8.0,1
BK001941,City Center Inn,2024-01-18,2025-01-03,2025-01-13,France,Agoda,Standard,3,3,10,6,116.0,1160.0,Room Only,Flexible,351,3,7,None,Corporate Billing,0,No Deposit,116.0,1,1,0,,0
BK001942,Boutique Hotel Central,2023-03-02,2023-04-08,2023-04-17,Spain,Kayak,Double Room,3,0,9,3,525.8,4732.2,Bed & Breakfast,Non-refundable,37,4,4,Late Checkout,Corporate Billing,0,Full,525.8,1,1,1,,0
BK001943,Modern Stays,2024-01-19,2024-05-13,2024-05-14,USA,Hotels.com,Double Room,4,3,1,7,514.8,514.8,Bed & Breakfast,Strict,115,2,0,Airport Pickup,Corporate Billing,1,Partial,514.8,0,0,1,9.0,0
BK001944,Mountain View Lodge,2024-02-05,2024-05-09,2024-05-14,UK,Kayak,Single Room,3,1,5,4,340.2,1701.0,Room Only,Moderate,94,5,9,Late Checkout,Debit Card,1,No Deposit,340.2,0,0,1,1.0,0
BK001945,Heritage Hotel,2024-03-07,2025-02-16,2025-02-17,France,Direct Booking,Standard,4,2,1,6,204.0,204.0,Room Only,Moderate,346,0,1,"Connecting Rooms, Late Checkout, Extra Bed",Debit Card,0,No Deposit,204.0,1,2,3,,1
BK001946,Budget Stay Inn,2023-12-09,2024-09-22,2024-10-01,UAE,Trivago,Double Room,3,1,9,4,136.4,1227.6,Bed & Breakfast,Non-refundable,288,2,2,"None, Extra Bed, Connecting Rooms",Bank Transfer,0,Full,136.4,1,2,3,,0
BK001947,Business Suites,2023-12-29,2024-09-20,2024-09-23,UK,Travel Agency,Double Room,4,0,3,4,478.5,1435.5,All Inclusive,Moderate,266,0,7,None,Credit Card,1,Partial,478.5,1,0,0,3.0,1
BK001948,Luxury Palace,2024-12-18,2025-03-14,2025-03-16,Brazil,Phone Booking,Suite,1,2,2,3,696.0,1392.0,Room Only,Non-refundable,86,5,0,"Extra Bed, Late Checkout",Credit Card,0,Full,696.0,1,0,2,,0
BK001949,Business Suites,2024-07-17,2025-04-24,2025-04-26,India,Phone Booking,Presidential Suite,4,3,2,7,577.5,1155.0,Room Only,Non-refundable,281,4,8,None,Corporate Billing,0,Full,577.5,0,1,0,,0
BK001950,Budget Stay Inn,2024-07-01,2025-06-24,2025-07-04,South Korea,Direct Booking,Deluxe,4,1,10,5,510.0,5100.0,All Inclusive,Non-refundable,358,1,8,"High Floor, Airport Pickup",Credit Card,0,Full,510.0,0,0,2,,0
BK001951,Budget Stay Inn,2023-06-16,2023-06-16,2023-06-17,Canada,Trivago,Family Room,3,1,1,4,720.0,720.0,Bed & Breakfast,Moderate,0,5,2,None,PayPal,0,No Deposit,720.0,1,1,0,,0
BK001952,Heritage Hotel,2023-08-05,2023-10-11,2023-10-23,South Korea,Trivago,Deluxe,1,3,12,4,396.0,4752.0,All Inclusive,Moderate,67,5,0,None,Debit Card,0,No Deposit,396.0,0,0,1,,1
BK001953,Modern Stays,2024-12-13,2025-02-27,2025-03-03,South Korea,Agoda,Suite,4,3,4,7,526.0,2104.0,Bed & Breakfast,Flexible,76,1,5,None,Debit Card,0,No Deposit,526.0,0,0,1,,1
BK001954,Luxury Palace,2023-07-21,2023-07-22,2023-08-02,South Korea,Booking.com,Presidential Suite,2,3,11,5,1095.5,12050.5,Full Board,Strict,1,3,9,None,Cash on Arrival,0,No Deposit,1095.5,1,0,0,,0
BK001955,Heritage Hotel,2023-06-15,2024-04-16,2024-04-18,Spain,Expedia,Double Room,3,3,2,6,430.1,860.2,Room Only,Moderate,306,4,8,Extra Bed,Credit Card,1,No Deposit,430.1,0,2,1,7.0,1
BK001956,Luxury Palace,2024-02-06,2024-04-29,2024-05-02,China,Expedia,Family Room,1,3,3,4,592.2,1776.6,Room Only,Flexible,83,2,6,"Connecting Rooms, Baby Cot",Bank Transfer,1,Full,592.2,0,0,2,9.0,0
BK001957,Seaside Resort,2024-08-07,2025-04-26,2025-05-09,Spain,Corporate Account,Presidential Suite,1,2,13,3,1319.5,17153.5,Half Board,Strict,262,2,10,None,Bank Transfer,1,No Deposit,1319.5,1,0,0,6.0,0
BK001958,Spa & Wellness Resort,2024-03-02,2024-08-25,2024-08-26,Germany,Phone Booking,Twin Room,2,3,1,5,212.4,212.4,Bed & Breakfast,Moderate,176,3,2,"Extra Bed, None, Airport Pickup",Debit Card,1,No Deposit,212.4,1,1,3,8.0,0
BK001959,Boutique Hotel Central,2024-12-13,2025-05-26,2025-05-31,Brazil,Agoda,Deluxe,1,3,5,4,576.0,2880.0,All Inclusive,Flexible,164,5,9,"Airport Pickup, High Floor, Extra Bed",Corporate Billing,1,Full,576.0,0,2,3,10.0,0
BK001960,Luxury Palace,2023-09-27,2024-01-17,2024-01-21,Japan,Corporate Account,Family Room,2,2,4,4,567.0,2268.0,Bed & Breakfast,Strict,112,5,0,"Late Checkout, Extra Bed",Debit Card,1,Full,567.0,0,0,2,6.0,1
BK001961,Modern Stays,2024-01-10,2024-12-17,2024-12-26,Italy,Hotels.com,Standard,3,2,9,5,269.0,2421.0,Full Board,Non-refundable,342,5,9,"Baby Cot, Airport Pickup",Bank Transfer,1,Full,269.0,0,2,2,7.0,0
BK001962,Heritage Hotel,2023-12-10,2024-03-21,2024-03-27,Australia,Hotels.com,Presidential Suite,4,2,6,6,983.5,5901.0,Full Board,Non-refundable,102,0,6,Early Check-in,Debit Card,0,Partial,983.5,0,1,1,,0
BK001963,Boutique Hotel Central,2024-12-15,2024-12-19,2024-12-29,France,Phone Booking,Executive Suite,1,2,10,3,435.0,4350.0,Full Board,Moderate,4,2,5,"Connecting Rooms, Airport Pickup, Late Checkout",Debit Card,0,Partial,435.0,0,0,3,,1
BK001964,Airport Hotel,2023-05-20,2023-09-19,2023-09-25,UAE,Phone Booking,Deluxe,3,1,6,4,415.5,2493.0,Room Only,Strict,122,0,10,"Late Checkout, Extra Bed",Debit Card,1,Partial,415.5,0,1,2,7.0,0
BK001965,Grand Plaza Hotel,2024-04-08,2025-01-23,2025-01-30,Australia,Kayak,Family Room,1,0,7,1,171.0,1197.0,All Inclusive,Flexible,290,3,8,"Airport Pickup, Extra Bed",Credit Card,0,No Deposit,171.0,0,2,2,,1
BK001966,Boutique Hotel Central,2023-10-15,2024-03-25,2024-03-28,Australia,Corporate Account,Executive Suite,2,3,3,5,845.0,2535.0,Full Board,Strict,162,2,10,"None, Baby Cot, Late Checkout",Debit Card,0,Partial,845.0,0,2,3,,1
BK001967,Boutique Hotel Central,2024-02-25,2024-08-17,2024-08-29,South Korea,Agoda,Family Room,4,3,12,7,559.8,6717.6,Bed & Breakfast,Non-refundable,174,3,10,"Connecting Rooms, Extra Bed",Debit Card,1,No Deposit,559.8,1,1,2,3.0,0
BK001968,Heritage Hotel,2024-12-18,2025-06-18,2025-07-02,Canada,Kayak,Single Room,1,0,14,1,241.2,3376.8,Half Board,Flexible,182,0,0,Baby Cot,Corporate Billing,0,Partial,241.2,0,0,1,,1
BK001969,Business Suites,2024-04-19,2025-03-24,2025-04-07,Australia,Expedia,Twin Room,1,2,14,3,235.2,3292.8,All Inclusive,Flexible,339,1,6,None,Bank Transfer,0,Full,235.2,0,0,0,,1
BK001970,Luxury Palace,2024-09-29,2025-03-25,2025-03-31,India,Agoda,Single Room,4,1,6,5,404.1,2424.6,Room Only,Moderate,177,4,10,"Late Checkout, Airport Pickup, Extra Bed",Corporate Billing,1,Full,404.1,0,1,3,6.0,0
BK001971,Mountain View Lodge,2023-06-23,2023-09-08,2023-09-19,India,Kayak,Family Room,2,1,11,3,144.0,1584.0,Half Board,Strict,77,3,3,"Late Checkout, Extra Bed",Debit Card,1,No Deposit,144.0,1,2,2,3.0,0
BK001972,Seaside Resort,2023-02-20,2023-11-29,2023-12-07,USA,Trivago,Suite,4,3,8,7,966.0,7728.0,Room Only,Moderate,282,1,6,None,Credit Card,0,No Deposit,966.0,0,0,0,,1
BK001973,Business Suites,2024-10-22,2025-08-01,2025-08-05,Mexico,Trivago,Single Room,2,0,4,2,298.8,1195.2,Full Board,Strict,283,4,4,"Baby Cot, Extra Bed, Airport Pickup",Bank Transfer,1,No Deposit,298.8,1,0,3,6.0,0
BK001974,Mountain View Lodge,2023-05-26,2023-08-16,2023-08-28,Japan,Booking.com,Deluxe,3,2,12,5,237.0,2844.0,Half Board,Moderate,82,5,10,Airport Pickup,Corporate Billing,1,No Deposit,237.0,0,1,1,10.0,0
BK001975,Business Suites,2023-08-05,2024-02-11,2024-02-22,USA,Hotels.com,Family Room,4,1,11,5,205.2,2257.2,Room Only,Flexible,190,2,6,"Early Check-in, None, Extra Bed",Credit Card,1,No Deposit,205.2,1,0,3,7.0,0
BK001976,Heritage Hotel,2024-07-29,2025-01-10,2025-01-13,USA,Expedia,Family Room,4,1,3,5,513.0,1539.0,Room Only,Strict,165,5,6,Baby Cot,Corporate Billing,1,No Deposit,513.0,1,1,1,10.0,1
BK001977,Business Suites,2023-09-15,2024-07-02,2024-07-04,UAE,Agoda,Deluxe,3,0,2,3,448.5,897.0,Half Board,Flexible,291,0,9,"High Floor, Late Checkout",PayPal,0,No Deposit,448.5,0,2,2,,1
BK001978,Modern Stays,2024-01-20,2024-11-18,2024-11-22,China,Corporate Account,Double Room,4,2,4,6,541.2,2164.8,Bed & Breakfast,Flexible,303,3,0,None,PayPal,0,No Deposit,541.2,0,0,1,,1
BK001979,Seaside Resort,2024-09-29,2025-08-28,2025-09-05,UK,Agoda,Deluxe,2,2,8,4,175.5,1404.0,Bed & Breakfast,Moderate,333,5,6,"Baby Cot, Early Check-in, Connecting Rooms",Corporate Billing,1,No Deposit,175.5,0,2,3,10.0,1
BK001980,Mountain View Lodge,2024-03-12,2024-11-18,2024-11-26,Australia,Expedia,Studio,2,1,8,3,395.2,3161.6,Full Board,Flexible,251,3,5,"Connecting Rooms, Airport Pickup, Extra Bed",Corporate Billing,0,Full,395.2,0,2,3,,0
BK001981,Modern Stays,2024-12-10,2025-05-17,2025-05-21,UK,Phone Booking,Deluxe,4,2,4,6,357.0,1428.0,Bed & Breakfast,Flexible,158,4,10,"Airport Pickup, Extra Bed",Credit Card,0,No Deposit,357.0,1,0,2,,0
BK001982,Business Suites,2023-01-25,2023-07-22,2023-07-30,UAE,Hotels.com,Executive Suite,3,3,8,6,1222.5,9780.0,Half Board,Non-refundable,178,0,0,None,Debit Card,1,Full,1222.5,1,1,0,7.0,0
BK001983,Luxury Palace,2024-05-23,2024-12-14,2024-12-19,China,Kayak,Studio,4,2,5,6,162.5,812.5,Full Board,Moderate,205,3,5,"None, Airport Pickup, Connecting Rooms",Credit Card,0,No Deposit,162.5,1,1,3,,1
BK001984,City Center Inn,2024-04-26,2024-08-05,2024-08-06,China,Hotels.com,Executive Suite,4,1,1,5,792.5,792.5,Full Board,Flexible,101,0,10,"Airport Pickup, Early Check-in",Corporate Billing,1,No Deposit,792.5,0,0,2,6.0,0
BK001985,Modern Stays,2023-01-09,2023-04-10,2023-04-16,France,Expedia,Suite,2,3,6,5,582.0,3492.0,Bed & Breakfast,Non-refundable,91,2,3,None,PayPal,1,Full,582.0,0,2,0,8.0,0
BK001986,Business Suites,2023-10-16,2024-05-14,2024-05-25,Spain,Direct Booking,Executive Suite,3,2,11,5,572.5,6297.5,Bed & Breakfast,Strict,211,5,4,None,PayPal,0,No Deposit,572.5,0,2,0,,1
BK001987,Spa & Wellness Resort,2023-09-06,2024-09-01,2024-09-15,Germany,Travel Agency,Studio,4,2,14,6,253.5,3549.0,All Inclusive,Strict,361,3,4,None,Cash on Arrival,0,No Deposit,253.5,1,0,0,,1
BK001988,Boutique Hotel Central,2024-03-06,2024-05-10,2024-05-20,India,Kayak,Family Room,3,0,10,3,372.6,3726.0,Bed & Breakfast,Flexible,65,0,9,"Airport Pickup, None, High Floor",Debit Card,0,Partial,372.6,1,0,3,,0
BK001989,Airport Hotel,2024-06-15,2024-12-10,2024-12-14,Germany,Hotels.com,Presidential Suite,3,3,4,6,1711.5,6846.0,All Inclusive,Moderate,178,1,0,None,Credit Card,1,No Deposit,1711.5,0,1,1,9.0,0
BK001990,Mountain View Lodge,2024-09-17,2025-01-09,2025-01-19,USA,Booking.com,Suite,3,0,10,3,298.0,2980.0,Room Only,Moderate,114,5,7,"Connecting Rooms, Baby Cot",PayPal,1,No Deposit,298.0,0,2,2,10.0,0
BK001991,Boutique Hotel Central,2024-03-16,2024-04-25,2024-05-05,China,Direct Booking,Deluxe,3,2,10,5,543.0,5430.0,Half Board,Moderate,40,2,5,"Connecting Rooms, Extra Bed, None",Credit Card,0,Full,543.0,0,2,3,,0
BK001992,City Center Inn,2023-10-31,2024-02-01,2024-02-05,South Korea,Hotels.com,Suite,2,0,4,2,414.0,1656.0,Bed & Breakfast,Strict,93,3,4,Early Check-in,Bank Transfer,0,No Deposit,414.0,0,0,1,,1
BK001993,Heritage Hotel,2024-04-06,2025-04-06,2025-04-16,Spain,Trivago,Twin Room,1,0,10,1,434.4,4344.0,Half Board,Moderate,365,4,4,"None, Extra Bed, High Floor",Credit Card,1,No Deposit,434.4,1,1,3,5.0,1
BK001994,Grand Plaza Hotel,2023-11-06,2024-02-20,2024-03-05,France,Booking.com,Suite,2,2,14,4,208.0,2912.0,Bed & Breakfast,Moderate,106,4,9,"Connecting Rooms, Late Checkout",PayPal,0,No Deposit,208.0,0,1,2,,0
BK001995,Mountain View Lodge,2023-07-23,2023-11-02,2023-11-05,Japan,Agoda,Studio,2,0,3,2,193.7,581.1,Room Only,Moderate,102,2,6,None,Debit Card,0,Partial,193.7,0,0,0,,1
BK001996,City Center Inn,2023-09-17,2024-04-13,2024-04-21,Italy,Expedia,Deluxe,4,3,8,7,399.0,3192.0,Room Only,Non-refundable,209,3,2,"High Floor, Connecting Rooms, Airport Pickup",Debit Card,0,Partial,399.0,1,2,3,,0
BK001997,Grand Plaza Hotel,2023-03-22,2023-06-18,2023-06-22,India,Phone Booking,Single Room,3,3,4,6,150.3,601.2,Bed & Breakfast,Flexible,88,1,4,None,Debit Card,1,No Deposit,150.3,1,2,1,3.0,1
BK001998,Modern Stays,2023-06-16,2023-09-07,2023-09-18,UAE,Agoda,Executive Suite,1,2,11,3,272.5,2997.5,Full Board,Non-refundable,83,2,10,"Extra Bed, Connecting Rooms, Late Checkout",Corporate Billing,1,Partial,272.5,0,1,3,5.0,0
BK001999,Grand Plaza Hotel,2024-01-31,2024-08-02,2024-08-13,Japan,Direct Booking,Single Room,4,1,11,5,434.7,4781.7,Full Board,Moderate,184,2,8,None,Debit Card,0,No Deposit,434.7,1,0,0,,0
BK002000,Spa & Wellness Resort,2024-12-05,2025-05-29,2025-06-05,Spain,Trivago,Executive Suite,3,1,7,4,515.0,3605.0,Full Board,Moderate,175,5,3,"Extra Bed, Connecting Rooms, Baby Cot",Credit Card,0,No Deposit,515.0,0,0,3,,1
BK002001,Budget Stay Inn,2024-06-09,2024-06-30,2024-07-04,India,Corporate Account,Single Room,4,0,4,4,379.8,1519.2,Room Only,Non-refundable,21,0,7,"None, Connecting Rooms",Corporate Billing,0,Full,379.8,1,1,2,,0
BK002002,Spa & Wellness Resort,2024-09-24,2025-01-30,2025-02-11,France,Agoda,Studio,3,0,12,3,431.6,5179.2,Room Only,Moderate,128,1,2,"Connecting Rooms, High Floor, Airport Pickup",Debit Card,0,No Deposit,431.6,0,0,3,,1
BK002003,Business Suites,2023-10-24,2024-01-08,2024-01-11,UK,Hotels.com,Suite,4,2,3,6,860.0,2580.0,Half Board,Non-refundable,76,1,3,None,Corporate Billing,0,Partial,860.0,0,1,0,,0
BK002004,Budget Stay Inn,2023-01-19,2023-06-24,2023-07-03,South Korea,Trivago,Double Room,3,0,9,3,239.8,2158.2,Full Board,Flexible,156,1,0,"Connecting Rooms, Baby Cot",Cash on Arrival,1,No Deposit,239.8,1,1,2,8.0,0
BK002005,Spa & Wellness Resort,2024-12-19,2025-03-22,2025-03-29,Spain,Direct Booking,Suite,3,3,7,6,398.0,2786.0,Half Board,Moderate,93,3,7,"High Floor, Connecting Rooms, Extra Bed",Debit Card,1,No Deposit,398.0,1,0,3,9.0,1
BK002006,Seaside Resort,2023-05-26,2024-03-30,2024-04-02,USA,Corporate Account,Studio,2,1,3,3,497.9,1493.7,Half Board,Flexible,309,0,5,"Late Checkout, None, Extra Bed",Cash on Arrival,1,No Deposit,497.9,1,2,3,9.0,1
BK002007,City Center Inn,2024-04-19,2025-03-27,2025-04-08,UAE,Agoda,Twin Room,2,2,12,4,504.0,6048.0,Bed & Breakfast,Flexible,342,3,6,None,PayPal,1,No Deposit,504.0,0,0,0,8.0,1
BK002008,City Center Inn,2023-04-20,2023-08-12,2023-08-23,Japan,Booking.com,Standard,3,1,11,4,440.0,4840.0,Bed & Breakfast,Flexible,114,5,1,Airport Pickup,Credit Card,0,Partial,440.0,1,1,1,,0
BK002009,Boutique Hotel Central,2024-11-09,2025-01-05,2025-01-17,France,Trivago,Suite,4,3,12,7,708.0,8496.0,Full Board,Non-refundable,57,2,0,None,Cash on Arrival,0,Full,708.0,1,1,0,,0
BK002010,Grand Plaza Hotel,2024-02-03,2024-07-10,2024-07-15,UAE,Agoda,Standard,1,3,5,4,170.0,850.0,All Inclusive,Non-refundable,158,3,10,"Late Checkout, Connecting Rooms, Airport Pickup",Cash on Arrival,1,Full,170.0,0,1,3,7.0,0
BK002011,Luxury Palace,2023-11-15,2024-01-14,2024-01-24,Spain,Agoda,Family Room,3,1,10,4,246.6,2466.0,All Inclusive,Moderate,60,5,6,Airport Pickup,Credit Card,0,No Deposit,246.6,1,1,1,,0
BK002012,Grand Plaza Hotel,2023-10-19,2024-01-10,2024-01-20,Germany,Trivago,Family Room,1,2,10,3,819.0,8190.0,Full Board,Flexible,83,0,7,"Airport Pickup, Connecting Rooms, Late Checkout",Cash on Arrival,1,No Deposit,819.0,0,2,3,3.0,0
BK002013,City Center Inn,2023-04-24,2024-01-30,2024-01-31,USA,Direct Booking,Twin Room,4,3,1,7,108.0,108.0,Bed & Breakfast,Flexible,281,0,0,"Late Checkout, High Floor",Debit Card,1,No Deposit,108.0,0,1,2,2.0,1
BK002014,Heritage Hotel,2023-02-17,2023-08-03,2023-08-16,Canada,Travel Agency,Family Room,2,0,13,2,469.8,6107.4,All Inclusive,Moderate,167,3,9,None,Credit Card,1,No Deposit,469.8,0,2,1,10.0,0
BK002015,City Center Inn,2023-08-21,2023-11-19,2023-12-03,Japan,Direct Booking,Single Room,4,1,14,5,170.1,2381.4,Full Board,Non-refundable,90,5,1,"Extra Bed, High Floor",Cash on Arrival,1,Partial,170.1,1,1,2,7.0,0
BK002016,Seaside Resort,2023-01-01,2023-02-08,2023-02-12,Canada,Trivago,Suite,2,1,4,3,894.0,3576.0,All Inclusive,Moderate,38,0,10,High Floor,Debit Card,1,Partial,894.0,0,2,1,10.0,0
BK002017,Modern Stays,2024-12-18,2024-12-28,2025-01-04,Mexico,Kayak,Double Room,4,0,7,4,454.3,3180.1,Room Only,Non-refundable,10,5,5,None,Corporate Billing,0,Full,454.3,1,1,1,,0
BK002018,Seaside Resort,2024-09-28,2024-12-02,2024-12-10,China,Kayak,Twin Room,1,3,8,4,404.4,3235.2,Room Only,Strict,65,4,6,Early Check-in,PayPal,1,No Deposit,404.4,0,2,1,3.0,0
BK002019,Luxury Palace,2024-01-13,2025-01-03,2025-01-17,Spain,Trivago,Twin Room,2,2,14,4,448.8,6283.2,Room Only,Moderate,356,2,7,Early Check-in,Cash on Arrival,0,No Deposit,448.8,1,0,1,,0
BK002020,Heritage Hotel,2024-03-21,2025-02-05,2025-02-16,USA,Kayak,Executive Suite,2,0,11,2,767.5,8442.5,Half Board,Non-refundable,321,1,9,"Connecting Rooms, Early Check-in, Airport Pickup",Credit Card,1,Full,767.5,0,1,3,3.0,0
BK002021,Spa & Wellness Resort,2024-04-13,2024-09-17,2024-09-28,Brazil,Kayak,Executive Suite,3,2,11,5,717.5,7892.5,Half Board,Flexible,157,4,3,"Extra Bed, Late Checkout",Bank Transfer,0,No Deposit,717.5,0,1,2,,1
BK002022,Heritage Hotel,2023-12-18,2024-04-01,2024-04-08,India,Phone Booking,Single Room,1,3,7,4,206.1,1442.7,All Inclusive,Flexible,105,2,4,"None, Connecting Rooms",Cash on Arrival,0,No Deposit,206.1,0,2,2,,0
